|6.6.6
pyrolite_1.tab
           2
P(bar)
   1.0000000000000000
   50000.000000000000
          31
T(K)
   1200.00000000000000
   100.000000000000000
          31
          14
P(bar)         T(K)           rho,kg/m3      alpha,1/K      beta,1/bar     Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        s,J/K/kg       h,J/kg         cp,J/K/kg      V,J/bar/mol
500001  3900 4530.09 2.29758e-05 3.08396e-07 3.66651e+06 1.57758e+06 8.99639 11.2857 5.90117 3295.33 2.72537e+06 1330.63 2.19003
550001  3900 4598.41 2.16715e-05 2.90605e-07 3.85928e+06 1.65537e+06 9.16105 11.4857 5.99985 3270.85 3.72534e+06 1319.99 2.15749
600001  3900 4663.9 2.05328e-05 2.75005e-07 4.04946e+06 1.73039e+06 9.31802 11.6745 6.09112 3248.04 4.71611e+06 1310.81 2.12719
650001  3900 4726.8 1.95319e-05 2.61196e-07 4.23732e+06 1.80287e+06 9.46801 11.8532 6.17584 3226.69 5.69755e+06 1302.82 2.09889
700001  3900 4787.45 1.86407e-05 2.48863e-07 4.42316e+06 1.87312e+06 9.61195 12.0232 6.25501 3206.6 6.67022e+06 1295.78 2.0723
750000  3900 4846.07 1.78412e-05 2.37768e-07 4.6072e+06 1.94134e+06 9.75043 12.1854 6.3293 3187.63 7.63437e+06 1289.52 2.04723
800000  3900 4902.78 1.71214e-05 2.27726e-07 4.78957e+06 2.00765e+06 9.88382 12.3405 6.39914 3169.66 8.58993e+06 1283.92 2.02355
850000  3900 4957.79 1.64673e-05 2.18584e-07 4.97044e+06 2.07226e+06 10.0127 12.4894 6.46511 3152.59 9.53747e+06 1278.88 2.0011
900000  3900 5011.25 1.58699e-05 2.10218e-07 5.14996e+06 2.13528e+06 10.1374 12.6325 6.5276 3136.32 1.04772e+07 1274.31 1.97975
950000  3900 5063.22 1.53232e-05 2.02533e-07 5.32819e+06 2.19677e+06 10.2583 12.7703 6.58684 3120.8 1.14092e+07 1270.15 1.95943
1e+06  3900 5113.87 1.48194e-05 1.95441e-07 5.50526e+06 2.25688e+06 10.3756 12.9033 6.64321 3105.94 1.23338e+07 1266.34 1.94003
1.05e+06  3900 5163.26 1.43534e-05 1.88875e-07 5.68124e+06 2.31569e+06 10.4896 13.0319 6.69696 3091.69 1.32514e+07 1262.85 1.92146
1.1e+06  3900 5211.47 1.39218e-05 1.82776e-07 5.85617e+06 2.37324e+06 10.6005 13.1563 6.74822  3078 1.41618e+07 1259.61 1.90369
1.15e+06  3900 5258.6 1.352e-05 1.77092e-07 6.03017e+06 2.42963e+06 10.7085 13.2769 6.79726 3064.83 1.50655e+07 1256.63 1.88663
1.2e+06  3900 5304.71 1.31447e-05 1.71782e-07 6.20327e+06 2.48492e+06 10.8138 13.3939 6.84423 3052.15 1.59628e+07 1253.85 1.87023
1.25e+06  3900 5349.83 1.27941e-05 1.66808e-07 6.3755e+06 2.53912e+06 10.9166 13.5076 6.88924 3039.9 1.68535e+07 1251.27 1.85446
1.3e+06  3900 5409.14 1.33485e-05 1.65577e-07 6.45687e+06 2.65198e+06 10.9257 13.5919 7.00185 3024.93 1.77252e+07 1258.04 1.83413
1.35e+06  3900 5485.93 1.49336e-05 1.68448e-07 6.42433e+06 2.86718e+06 10.8215 13.6672 7.2294 3001.99 1.85532e+07 1275.17 1.80844
1.4e+06  3900 5531.94 1.45543e-05 1.63878e-07 6.58773e+06 2.93363e+06 10.9126 13.7765 7.2822 2988.58 1.94084e+07 1271.93 1.7934
1.45e+06  3900 5577.13 1.4197e-05 1.59572e-07 6.75039e+06 2.99906e+06 11.0016 13.8829 7.33308 2975.59 2.02579e+07 1268.88 1.77887
1.5e+06  3900 5621.54 1.38598e-05 1.55507e-07 6.91232e+06 3.06351e+06 11.0888 13.9865 7.38214  2963 2.11019e+07 1266.02 1.76482
    1  4000 268.666 1.40351e-05 3.8764e-07     0     0     0     0     0 3284.48 -7.23243e+06 1797.02 36.9268
50001  4000 2998.18 9.72504e-05 2.12075e-06 707574 334057 4.85235 6.19493 3.3352 3708.86 -7.1453e+06 1778.75 3.30964
100001  4000 3250.19 5.8787e-05 1.26501e-06 1.02737e+06 473864 5.61814 7.14086 3.81707 3670.85 -5.80194e+06 1543.27 3.0529
150001  4000 3573.03 3.39491e-05 7.31947e-07 1.59554e+06 647736 6.68243 8.29616 4.25775 3593.03 -4.64392e+06 1365.23 2.77664
200001  4000 3730.88 2.73127e-05 5.90819e-07 1.90021e+06 749880 7.13635 8.81618 4.48309 3550.05 -3.45319e+06 1320.64 2.6592
250001  4000 3862.29 2.73918e-05 5.24681e-07 2.16835e+06 840879 7.49164 9.22739 4.6653 3529.81 -2.21302e+06 1347.24 2.56888
300001  4000 4072.33 3.71325e-05 4.83851e-07 2.58298e+06 1.02056e+06 7.96413 9.84082 5.00608 3532.22 -947332 1486.92 2.43619
350001  4000 4229.57 3.85471e-05 4.41574e-07 2.88666e+06 1.17602e+06 8.26119 10.2625 5.27285 3502.55 135552 1510.13 2.34565
400001  4000 4355.4 2.91895e-05 3.70598e-07 3.20152e+06 1.3617e+06 8.57294 10.7318 5.59081 3407.01 921088 1398.39 2.27793
450001  4000 4447.59 2.47434e-05 3.32249e-07 3.45218e+06 1.47361e+06 8.81017 11.0361 5.75612 3355.88 1.85083e+06 1349.69 2.23064
500001  4000 4519.64 2.31931e-05 3.11229e-07 3.64848e+06 1.55518e+06 8.98463 11.2518 5.86589 3329.15 2.85888e+06 1336.54 2.1951
550001  4000 4588.41 2.18592e-05 2.93057e-07 3.84172e+06 1.63351e+06 9.15016 11.4539 5.9666 3304.4 3.85777e+06 1325.38 2.1622
600001  4000 4654.28 2.06969e-05 2.77154e-07 4.0323e+06 1.709e+06 9.30787 11.6445 6.05962 3281.35 4.8476e+06 1315.76 2.13158
650001  4000 4717.53 1.96769e-05 2.63097e-07 4.22051e+06 1.7819e+06 9.4585 11.8248 6.14585 3259.79 5.82823e+06 1307.4 2.10302
700001  4000 4778.49 1.877e-05 2.50559e-07 4.40666e+06 1.85253e+06 9.603 11.9961 6.22637 3239.51 6.80019e+06 1300.04 2.07618
750000  4000 4837.38 1.79574e-05 2.39292e-07 4.59098e+06 1.92109e+06 9.74199 12.1597 6.30186 3220.38 7.7637e+06 1293.52 2.0509
800000  4000 4894.34 1.72263e-05 2.29104e-07 4.77359e+06 1.98771e+06 9.87582 12.3159 6.37277 3202.27 8.7187e+06 1287.7 2.02704
850000  4000 4949.58 1.65628e-05 2.19837e-07 4.95469e+06 2.05259e+06 10.0051 12.4658 6.4397 3185.08 9.66573e+06 1282.46 2.00441
900000  4000 5003.25 1.59573e-05 2.11364e-07 5.13441e+06 2.11587e+06 10.1302 12.6099 6.50307 3168.7 1.06051e+07 1277.71 1.98291
950000  4000 5055.42 1.54035e-05 2.03584e-07 5.31282e+06 2.17761e+06 10.2514 12.7485 6.5631 3153.07 1.15366e+07 1273.39 1.96245
1e+06  4000 5106.25 1.48935e-05 1.96411e-07 5.49006e+06 2.23794e+06 10.369 12.8822 6.62022 3138.11 1.24609e+07 1269.45 1.94292
1.05e+06  4000 5155.81 1.44222e-05 1.89772e-07 5.66621e+06 2.29695e+06 10.4833 13.0116 6.67464 3123.78 1.33781e+07 1265.82 1.92423
1.1e+06  4000 5204.18 1.39858e-05 1.83609e-07 5.84129e+06 2.35469e+06 10.5944 13.1366 6.72652 3110.01 1.42881e+07 1262.48 1.90636
1.15e+06  4000 5251.44 1.35797e-05 1.77868e-07 6.01543e+06 2.41127e+06 10.7027 13.2578 6.77614 3096.77 1.51916e+07 1259.39 1.8892
1.2e+06  4000 5297.68 1.32007e-05 1.72506e-07 6.18866e+06 2.46673e+06 10.8083 13.3754 6.82366 3084.02 1.60886e+07 1256.52 1.8727
1.25e+06  4000 5342.93 1.28466e-05 1.67486e-07 6.36101e+06 2.5211e+06 10.9112 13.4895 6.86917 3071.71 1.69791e+07 1253.84 1.85685
1.3e+06  4000 5398.04 1.31598e-05 1.65309e-07 6.46713e+06 2.61718e+06 10.9456 13.5813 6.96295 3057.81 1.7855e+07 1258.24 1.8379
1.35e+06  4000 5477.69 1.50056e-05 1.69232e-07 6.40993e+06 2.85059e+06 10.8175 13.653 7.21387 3034.38 1.86811e+07 1278.65 1.81117
1.4e+06  4000 5523.85 1.46225e-05 1.64617e-07 6.5734e+06 2.91729e+06 10.9087 13.7629 7.26721 3020.88 1.9536e+07 1275.29 1.79603
1.45e+06  4000 5569.17 1.42613e-05 1.60267e-07 6.73617e+06 2.98294e+06 10.9979 13.8697 7.31858 3007.82 2.03851e+07 1272.14 1.78142
1.5e+06  4000 5613.68 1.39207e-05 1.56162e-07 6.89824e+06 3.04762e+06 11.0853 13.9739 7.36811 2995.15 2.12288e+07 1269.18 1.76729
    1  4100 264.712 1.57923e-05 4.43134e-07     0     0     0     0     0 3297.44 -6.98097e+06 1901.5 37.4855
50001  4100 2970.33 0.000120129 2.52256e-06 655039 311424 4.68899 5.99469 3.23448 3756.14 -6.95944e+06 1970.31 3.341
100001  4100 3222.35 6.1358e-05 1.34659e-06 978972 441681 5.50519 6.96701 3.69783 3695.17 -5.69603e+06 1556.81 3.07947
150001  4100 3553.33 3.51847e-05 7.58727e-07 1.55691e+06 629748 6.61931 8.21251 4.20982 3628.12 -4.49741e+06 1378.49 2.79203
200001  4100 3720.6 2.7847e-05 6.00316e-07 1.88157e+06 736562 7.11104 8.77274 4.44922 3582.75 -3.32069e+06 1328.04 2.66655
250001  4100 3872.17 3.11082e-05 5.37531e-07 2.19129e+06 838522 7.52131 9.24308 4.65277 3575.07 -2.02939e+06 1399.59 2.56235
300001  4100 4060.7 3.83109e-05 4.92984e-07 2.57052e+06 992289 7.95627 9.79204 4.94331 3571.59 -787698 1508.28 2.44317
350001  4100 4213.19 3.92683e-05 4.49266e-07 2.86699e+06 1.14533e+06 8.24899 10.2122 5.21367 3540.3 288521 1526.5 2.35477
400001  4100 4306.88 3.5365e-05 4.07804e-07 3.07151e+06 1.26795e+06 8.44472 10.5149 5.42557 3492.76 1.26757e+06 1483.11 2.30355
450001  4100 4436.52 2.50057e-05 3.35659e-07 3.43349e+06 1.45043e+06 8.79724 10.9992 5.71777 3389.32 1.9863e+06 1356.43 2.23621
500001  4100 4509.1 2.34156e-05 3.14131e-07 3.63036e+06 1.53264e+06 8.97276 11.2174 5.83002 3362.25 2.99299e+06 1342.58 2.20023
550001  4100 4578.32 2.20509e-05 2.95564e-07 3.82408e+06 1.61153e+06 9.13917 11.4217 5.93283 3337.21 3.99074e+06 1330.85 2.16696
600001  4100 4644.6 2.08641e-05 2.79346e-07 4.01508e+06 1.68751e+06 9.29764 11.6142 6.02766 3313.93 4.97959e+06 1320.78 2.13603
650001  4100 4708.2 1.98245e-05 2.65034e-07 4.20364e+06 1.76084e+06 9.44892 11.7961 6.11546 3292.16 5.95937e+06 1312.05 2.10718
700001  4100 4769.48 1.89012e-05 2.52285e-07 4.3901e+06 1.83185e+06 9.59399 11.9689 6.19736 3271.7 6.93058e+06 1304.37 2.08011
750000  4100 4828.65 1.80751e-05 2.40841e-07 4.5747e+06 1.90076e+06 9.73348 12.1337 6.27408 3252.41 7.89344e+06 1297.58 2.05461
800000  4100 4885.87 1.73327e-05 2.30503e-07 4.75756e+06 1.96769e+06 9.86777 12.2911 6.34608 3234.15 8.84785e+06 1291.51 2.03056
850000  4100 4941.35 1.66595e-05 2.21108e-07 4.93889e+06 2.03287e+06 9.99747 12.4419 6.41401 3216.82 9.79436e+06 1286.06 2.00775
900000  4100 4995.23 1.60456e-05 2.12525e-07 5.11882e+06 2.0964e+06 10.1229 12.587 6.47828 3200.33 1.07332e+07 1281.13 1.98609
950000  4100 5047.59 1.54847e-05 2.0465e-07 5.29742e+06 2.15838e+06 10.2444 12.7264 6.53913 3184.59 1.16643e+07 1276.65 1.96549
1e+06  4100 5098.6 1.49684e-05 1.97393e-07 5.47483e+06 2.21894e+06 10.3624 12.861 6.59699 3169.54 1.25882e+07 1272.56 1.94583
1.05e+06  4100 5148.34 1.44914e-05 1.9068e-07 5.65114e+06 2.27817e+06 10.4769 12.991 6.65211 3155.11 1.3505e+07 1268.81 1.92703
1.1e+06  4100 5196.85 1.40502e-05 1.84451e-07 5.82637e+06 2.3361e+06 10.5883 13.1167 6.70463 3141.27 1.44148e+07 1265.35 1.90904
1.15e+06  4100 5244.27 1.36397e-05 1.78652e-07 6.00065e+06 2.39286e+06 10.6968 13.2385 6.75484 3127.96 1.53179e+07 1262.15 1.89178
1.2e+06  4100 5290.64 1.32568e-05 1.73238e-07 6.17401e+06 2.44849e+06 10.8026 13.3567 6.80291 3115.13 1.62147e+07 1259.19 1.87519
1.25e+06  4100 5336.02 1.28993e-05 1.68171e-07 6.34648e+06 2.50302e+06 10.9058 13.4714 6.84893 3102.76 1.71048e+07 1256.42 1.85926
1.3e+06  4100 5388.37 1.30583e-05 1.65376e-07 6.46838e+06 2.58904e+06 10.9564 13.5686 6.93163 3089.41 1.7983e+07 1259.27 1.84119
1.35e+06  4100 5462.65 1.46158e-05 1.68217e-07 6.44238e+06 2.7944e+06 10.8598 13.6433 7.15224 3068.52 1.88194e+07 1277.13 1.81615
1.4e+06  4100 5515.74 1.46911e-05 1.65363e-07 6.55903e+06 2.90087e+06 10.9048 13.7491 7.25206 3052.44 1.96638e+07 1278.66 1.79867
1.45e+06  4100 5561.18 1.43261e-05 1.6097e-07 6.72193e+06 2.96675e+06 10.9942 13.8565 7.30393 3039.29 2.05127e+07 1275.4 1.78398
1.5e+06  4100 5605.82 1.39818e-05 1.56824e-07 6.88412e+06 3.03164e+06 11.0817 13.961 7.35394 3026.56 2.1356e+07 1272.35 1.76977
    1  4200 268.103 1.79357e-05 5.06916e-07     0     0     0     0     0 3374.86 -6.8472e+06 2032.13 37.0044
50001  4200  2931 0.00016107 3.08069e-06 597467 283874 4.50039 5.75634 3.10767 3798.92 -6.77756e+06 2291.31 3.38616
100001  4200 3213.24 8.99488e-05 1.62984e-06 974212 427632 5.50572 6.9312 3.64601 3744.07 -5.48625e+06 1872.99 3.08771
150001  4200 3544.12 3.62813e-05 7.73852e-07 1.54457e+06 616043 6.60159 8.17051 4.16919 3660.56 -4.367e+06 1392.67 2.79929
200001  4200 3710.14 2.84179e-05 6.10387e-07 1.86264e+06 723094 7.08513 8.72832 4.41456 3614.86 -3.18746e+06 1335.91 2.67407
250001  4200 3874.18 3.43192e-05 5.51432e-07 2.20234e+06 821795 7.53882 9.22566 4.60534 3620.01 -1.84359e+06 1447.07 2.56093
300001  4200 4054.6 4.03632e-05 5.03907e-07 2.57038e+06 968119 7.96205 9.7586 4.88642 3612.48 -618410 1541.47 2.44685
350001  4200 4196.56 4.00227e-05 4.57317e-07 2.84721e+06 1.11371e+06 8.23675 10.1601 5.15137 3577.55 443021 1543.63 2.3641
400001  4200 4289.12 3.63619e-05 4.1649e-07 3.0447e+06 1.23341e+06 8.42523 10.4559 5.36238 3532.72 1.43307e+06 1502.63 2.31308
450001  4200 4405.15 2.85448e-05 3.56912e-07 3.34286e+06 1.39566e+06 8.71121 10.8687 5.62873 3450.05 2.23937e+06  1406 2.25214
500001  4200 4498.49 2.36434e-05 3.17104e-07 3.61217e+06 1.50997e+06 8.96078 11.1826 5.79358 3394.72 3.12769e+06 1348.74 2.20542
550001  4200 4568.18 2.22466e-05 2.98127e-07 3.80637e+06 1.58944e+06 9.12809 11.3891 5.89857 3369.4 4.12424e+06 1336.44 2.17177
600001  4200 4634.87 2.10345e-05 2.81582e-07 3.99779e+06 1.66592e+06 9.28734 11.5836 5.99526 3345.86 5.11207e+06 1325.89 2.14051
650001  4200 4698.83 1.99745e-05 2.67006e-07 4.18671e+06 1.73969e+06 9.43928 11.7671 6.08468 3323.88 6.09096e+06 1316.76 2.11138
700001  4200 4760.42 1.90346e-05 2.5404e-07 4.3735e+06 1.81109e+06 9.58493 11.9414 6.16801 3303.24 7.06139e+06 1308.75 2.08406
750000  4200 4819.89 1.81945e-05 2.42414e-07 4.55838e+06 1.88035e+06 9.72494 12.1075 6.24599 3283.78 8.02355e+06 1301.67 2.05834
800000  4200 4877.36 1.74405e-05 2.31924e-07 4.74149e+06 1.94761e+06 9.85968 12.266 6.31912 3265.38 8.97735e+06 1295.36 2.0341
850000  4200 4933.08 1.67573e-05 2.22398e-07 4.92306e+06 2.01307e+06 9.98978 12.4179 6.38806 3247.91 9.92332e+06 1289.7 2.01112
900000  4200 4987.18 1.61349e-05 2.13702e-07 5.1032e+06 2.07688e+06 10.1157 12.5639 6.45324 3231.3 1.08617e+07 1284.58 1.9893
950000  4200 5039.74 1.55666e-05 2.05729e-07 5.28199e+06 2.13911e+06 10.2375 12.7042 6.51494 3215.45 1.17923e+07 1279.93 1.96856
1e+06  4200 5090.93 1.50439e-05 1.98386e-07 5.45957e+06 2.1999e+06 10.3557 12.8396 6.57357 3200.3 1.27158e+07 1275.69 1.94876
1.05e+06  4200 5140.83 1.45613e-05 1.91598e-07 5.63605e+06 2.25933e+06 10.4706 12.9704 6.62938 3185.79 1.36323e+07 1271.8 1.92984
1.1e+06  4200 5189.51 1.41151e-05 1.85302e-07 5.81143e+06 2.31747e+06 10.5822 13.0968 6.68256 3171.86 1.45417e+07 1268.23 1.91174
1.15e+06  4200 5237.08 1.37002e-05 1.79444e-07 5.98584e+06 2.37441e+06 10.691 13.2192 6.73337 3158.47 1.54445e+07 1264.92 1.89438
1.2e+06  4200 5283.59 1.33134e-05 1.73977e-07 6.15933e+06 2.43022e+06 10.797 13.338 6.782 3145.58 1.6341e+07 1261.85 1.8777
1.25e+06  4200 5329.09 1.29522e-05 1.68862e-07 6.33194e+06 2.48491e+06 10.9004 13.4532 6.82854 3133.15 1.72309e+07 1259.01 1.86167
1.3e+06  4200 5379.45 1.2995e-05 1.65589e-07 6.46562e+06 2.56357e+06 10.9631 13.5548 6.90318 3120.16 1.81105e+07 1260.63 1.84424
1.35e+06  4200 5447.1 1.41524e-05 1.66891e-07 6.48187e+06 2.7329e+06 10.9085 13.6342 7.0832 3102.05 1.89584e+07 1274.55 1.82133
1.4e+06  4200 5507.59 1.47602e-05 1.66118e-07 6.54466e+06 2.88441e+06 10.9008 13.7353 7.2368 3083.34 1.9792e+07 1282.03 1.80133
1.45e+06  4200 5553.16 1.43913e-05 1.61679e-07 6.70767e+06 2.9505e+06 10.9904 13.8431 7.28915 3070.12 2.06405e+07 1278.67 1.78655
1.5e+06  4200 5597.92 1.40434e-05 1.57493e-07 6.86997e+06 3.01561e+06 11.0781 13.9482 7.33963 3057.31 2.14836e+07 1275.51 1.77226
